Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,MACDsig,MACDhist,SMA,CCI,Aroon Up,Aroon Down,Sadj
2017-09-08,9958.650391,9963.599609,9913.299805,9934.799805,9934.799805,163600.0,55.40699716022753,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,24.36350659099877,0.0,0.0,902.0755708379747
2017-09-09,9963.016927333332,9985.283203,9931.799805,9958.549805,9958.549805,166733.33333333334,55.40699716022753,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,24.36350659099877,0.0,0.0,432.08649658861617
2017-09-10,9967.383463666669,10006.966797,9950.299805,9982.299805,9982.299805,169866.66666666666,55.40699716022753,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,24.36350659099877,1.0,0.1428571428571428,1160.0187119957436
2017-09-11,9971.75,10028.650391,9968.799805,10006.049805,10006.049805,173000.0,63.96216749572018,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,24.36350659099877,1.0,0.0714285714285714,-101.40954626177118
2017-09-12,10056.849609,10097.549805,10028.049805,10093.049805,10093.049805,182600.0,72.82761785326792,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,24.36350659099877,1.0,0.0714285714285714,-629.2486075515958
2017-09-13,10099.25,10131.950195,10063.150391,10079.299805,10079.299805,215000.0,69.90082121996173,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,24.36350659099877,1.0,0.0714285714285714,34.3779902864307
2017-09-14,10107.400391,10126.5,10070.349609,10086.599609,10086.599609,225600.0,70.57687070601374,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,24.36350659099877,0.9285714285714286,0.2857142857142857,-1380.8486978136877
2017-09-15,10062.349609,10115.150391,10043.650391,10085.400391,10085.400391,266600.0,70.2975291657425,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,24.36350659099877,0.8571428571428571,0.2142857142857142,366.37279562528715
2017-09-16,10085.932942333337,10134.000325666666,10072.866862333332,10107.966797,10107.966797,229766.66666666663,72.50302849943441,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,140.7125374846624,1.0,0.1428571428571428,145.4877220362602
2017-09-17,10109.516275666669,10152.850260333333,10102.083333666667,10130.533203,10130.533203,192933.3333333333,74.53901214841034,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,138.3231833867901,1.0,0.0714285714285714,0.06416666666666668
2017-09-18,10133.099609,10171.700195,10131.299805,10153.099609,10153.099609,156100.0,76.4193258981278,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,137.17588037777884,1.0,0.1428571428571428,-359.7436898976011
2017-09-19,10175.599609,10178.950195,10129.950195,10147.549805,10147.549805,187500.0,74.9532863598915,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,118.67361586271304,1.0,0.0714285714285714,34.7290552706441
2017-09-20,10160.950195,10171.049805,10134.200195,10141.150391,10141.150391,199400.0,73.20924941816234,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,102.05820018872171,0.9285714285714286,0.1428571428571428,1109.2606596500532
2017-09-21,10139.599609,10158.900391,10058.599609,10121.900391,10121.900391,191800.0,68.0777376917754,28.647258467347246,28.31757718955775,0.5158666666547891,12759.90521200819,65.99584799204528,0.8571428571428571,0.0714285714285714,154.80494564119408
2017-09-22,10094.349609,10095.049805,9952.799805,9964.400391,9964.400391,226600.0,42.08540008717473,27.986230647438788,28.31757718955775,0.5158666666547891,12759.90521200819,-23.810727396527227,0.7857142857142857,0.0714285714285714,-1000.9070681364586
2017-09-23,10049.599609,10050.19987,9907.216471666668,9933.800130333331,9933.800130333331,224866.66666666663,38.97208473320642,15.716838919423026,28.31757718955775,0.5158666666547891,12759.90521200819,-59.46219489749046,0.7142857142857143,1.0,241.97050930837975
2017-09-24,10004.849609,10005.349935,9861.633138333336,9903.199869666669,9903.199869666669,223133.3333333333,36.09640640596015,3.7787764904551295,28.31757718955775,0.5158666666547891,12759.90521200819,-93.59898548240258,0.6428571428571429,1.0,-47.56150541458914
2017-09-25,9960.099609,9960.5,9816.049805,9872.599609,9872.599609,221400.0,33.43918901730319,-7.785502483586242,28.31757718955775,0.5158666666547891,12759.90521200819,-120.9312775645648,0.5714285714285714,1.0,52.739033279371895
2017-09-26,9875.25,9891.349609,9813.0,9871.5,9871.5,190900.0,33.344198283833975,-16.802800035624387,28.31757718955775,0.5158666666547891,9988.590006633334,-134.47080778040132,0.5,1.0,188.17534015074855
2017-09-27,9920.599609,9921.049805,9714.400391,9735.75,9735.75,200100.0,24.20333898316676,-33.57927775853386,28.31757718955775,0.5158666666547891,9982.688346466666,-167.84842233224973,0.4285714285714285,1.0,762.4699974268539
2017-09-28,9736.400391,9789.200195,9687.549805,9768.950195,9768.950195,385000.0,29.307513133891888,-43.85515993773515,28.31757718955775,0.5158666666547891,9981.785026133331,-173.5341141369016,0.3571428571428571,1.0,1316.9473887301556
2017-09-29,9814.299805,9854.0,9775.349609,9788.599609,9788.599609,196300.0,32.21682943429536,-49.92525494966503,28.31757718955775,0.5158666666547891,9978.591666733331,-121.6294265439256,0.2857142857142857,0.9285714285714286,-212.7324453203259
2017-09-30,9834.049805,9864.35009775,9789.274658,9806.32470675,9806.32470675,187925.0,34.82261302470822,-52.77525837776557,-31.97731941796637,-20.7979389597992,9974.872477258334,-99.82459011092362,0.2142857142857142,0.8571428571428571,87.55050221706563
2017-10-01,9853.799805,9874.7001955,9803.199707,9824.0498045,9824.0498045,179550.0,37.41369103612113,-53.069219277460434,-36.7031293695996,-16.36608990786084,9969.860791041669,-81.18489030558585,0.1428571428571428,0.7857142857142857,-1684.6704070471783
2017-10-02,9873.549805,9885.05029325,9817.124756,9841.77490225,9841.77490225,171175.0,39.98314851650662,-51.35519007748735,-39.90891653154718,-11.446273545940173,9966.123838994445,-66.45427557149651,0.0714285714285714,0.7142857142857143,-149.156378338916
2017-10-03,9893.299805,9895.400391,9831.049805,9859.5,9859.5,162800.0,42.52430276363226,-48.08460485978867,-41.66471150932399,-6.419893350464676,9963.661621116666,-53.8174346579564,0.0714285714285714,0.6428571428571429,8993.58805129597
2017-10-04,9884.349609,9938.299805,9850.650391,9914.900391,9914.900391,156200.0,49.69379284404593,-40.77114376987993,-41.47560153039726,0.7044577605173359,9963.729980516666,-29.454371241485244,0.0714285714285714,0.5714285714285714,50.501217519820955
2017-10-05,9927.0,9945.950195,9881.849609,9888.700195,9888.700195,147800.0,46.72532245771251,-36.57372467298774,-40.45012523445968,3.87640056147194,9961.61331385,-23.513079992829944,0.0714285714285714,0.5,369.06208829867256
2017-10-06,9908.150391,9989.349609,9906.599609,9979.700195,9979.700195,195800.0,56.454852747892986,-25.916970208096245,-37.43749678899641,11.520526580900167,9963.729980516666,11.18763319021178,0.0714285714285714,0.4285714285714285,1356.8664457806117
2017-10-07,9934.833659,9998.149739333334,9924.216471,9982.716796666666,9982.716796666666,178500.0,56.7369181089722,-17.04641445244306,-33.24116405585256,16.194749603409498,9965.490527372223,24.086480400151004,0.0714285714285714,0.3571428571428571,237.9099270672079
2017-10-08,9961.516927,10006.949869666669,9941.833333,9985.733398333334,9985.733398333334,161200.0,57.03662249002848,-9.67460357908385,-28.41927261808712,18.744669039003263,9967.188313816669,40.58653540342733,1.0,0.2857142857142857,-139.38111574283928
2017-10-09,9988.200195,10015.75,9959.450195,9988.75,9988.75,143900.0,57.35477163879053,-3.559571206180408,-23.356122736016925,19.79655152983652,9968.194986983332,59.95075661413896,1.0,0.2142857142857142,467.6545226754172
2017-10-10,10013.700195,10034.0,10002.299805,10016.950195,10016.950195,148600.0,60.31342951900029,3.448444245106657,-17.91682073672934,21.365264981835995,9969.349999983331,98.63852635487903,1.0,0.1428571428571428,734.2295719164889
2017-10-11,10042.599609,10067.25,9955.799805,9984.799805,9984.799805,189700.0,55.5791386782537,6.40614764354541,-12.995487956740632,19.40163560028604,9968.64166665,97.6870203767758,1.0,0.0714285714285714,244.89188116759294
2017-10-12,10011.200195,10104.450195,9977.099609,10096.400391,10096.400391,200900.0,65.65656360996212,17.312506450403816,-6.87746022945116,24.189966679854976,9968.75335285,144.6737256776557,1.0,0.0714285714285714,-368.157680339387
2017-10-13,10123.700195,10191.900391,10120.099609,10167.450195,10167.450195,230100.0,70.27933310906712,31.182230517551943,0.7910616239709495,30.391168893581,9971.691699183331,199.720621514769,1.0,0.0714285714285714,1468.2896464292842
2017-10-14,10151.600260333333,10208.916992333332,10138.432942333337,10188.583333,10188.583333,221066.66666666663,71.50781845920814,43.33471671056941,9.350317570541122,33.98439914002829,9975.091156650002,174.6047714028463,1.0,0.0714285714285714,395.4926113212391
2017-10-15,10179.500325666666,10225.933593666668,10156.766275666669,10209.716471,10209.716471,212033.3333333333,72.7220669548253,54.0066991066542,18.32397075679942,35.68272834985478,9979.235025983333,158.2482671858106,1.0,0.0714285714285714,-379.70711792508826
2017-10-16,10207.400391,10242.950195,10175.099609,10230.849609,10230.849609,203000.0,73.91905517119041,63.40023301207657,27.37341102658988,36.02682198548669,9983.331119716666,147.90186825534028,1.0,0.0714285714285714,-972.3975270269751
2017-10-17,10227.650391,10251.849609,10212.599609,10234.450195,10234.450195,195700.0,74.12736652195484,70.3149444631872,35.98775296487981,34.32719149830739,9986.79501945,138.75506074440256,1.0,0.0714285714285714,-167.0808307361957
2017-10-18,10209.400391,10236.450195,10175.75,10210.849609,10210.849609,254200.0,70.17112897822291,73.07674182752999,43.42352934151102,29.653212486018965,9988.72001945,110.23022960766936,0.9285714285714286,0.0714285714285714,-658.7638347129422
2017-10-19,10210.349609,10211.950195,10123.349609,10146.549805,10146.549805,30200.0,60.67048959227099,69.35637457901976,48.62015011545815,20.736224463561605,9988.686686116667,74.55514501122502,0.8571428571428571,0.0714285714285714,-302.34082633471235
2017-10-20,10201.9248045,10215.000244,10123.63720675,10156.124756,10156.124756,77175.0,61.50627710858702,66.40267621964267,52.18216729089769,14.220508928744984,9989.185831616667,68.30015629251372,0.7857142857142857,0.0714285714285714,1866.061084548475
2017-10-21,10193.5,10218.050293,10123.9248045,10165.699707,10165.699707,124150.0,62.367518473167365,64.08415601388151,54.56551547764239,9.518640536239126,9990.645808816666,63.51790358335901,0.7142857142857143,0.0714285714285714,361.41033735792286
2017-10-22,10185.0751955,10221.100342,10124.21240225,10175.274658,10175.274658,171125.0,63.25292441240311,62.29050579898649,56.1120451507146,6.178460648271887,9997.67495105,59.10497103767285,0.6428571428571429,0.2142857142857142,-1.460080448154396
2017-10-23,10176.650391,10224.150391,10124.5,10184.849609,10184.849609,218100.0,64.16099620689423,60.92927095268351,57.07625423624964,3.853016716433871,10006.043267005556,55.77297741536673,0.5714285714285714,0.1428571428571428,1353.8061366180598
2017-10-24,10218.549805,10237.75,10182.400391,10207.700195,10207.700195,217200.0,66.30121008068826,60.97073135135906,57.85564365600441,3.115087695354653,10016.19327785,70.58825628521886,0.5,0.0714285714285714,366.80600104719946
2017-10-25,10321.150391,10340.549805,10240.900391,10295.349609,10295.349609,594200.0,72.96921931965,67.22996840256928,59.73145975707996,7.4985086454893235,10030.284944516668,122.46832806578996,1.0,0.0714285714285714,557.4862020762743
2017-10-26,10291.799805,10355.650391,10271.849609,10343.799805,10343.799805,429700.0,75.81768484901244,75.19550630462072,62.82552416822265,12.369982136398072,10046.028271349998,141.15801469638555,1.0,0.0714285714285714,19.362650834679027
2017-10-27,10362.299805,10366.150391,10311.299805,10323.049805,10323.049805,312700.0,72.30354364309471,78.93625335345496,66.04871599081756,12.887537362637405,10065.604931516666,148.51723510806974,1.0,0.4285714285714285,-1316.1510985601983
2017-10-28,10359.483073,10372.266927333332,10322.299805,10336.583333666667,10336.583333666667,287433.3333333333,73.17679055772086,82.03712070615074,69.24722731489919,12.789893391251551,10084.526036138888,148.52047868759337,1.0,0.3571428571428571,20.93451392662076
2017-10-29,10356.666341,10378.383463666669,10333.299805,10350.116862333332,10350.116862333332,262166.6666666667,74.05765046482189,84.60206946464496,72.31883369253416,12.2832357721108,10103.243277916665,142.76978129904435,1.0,0.2857142857142857,126.97457814648284
2017-10-30,10353.849609,10384.5,10344.299805,10363.650391,10363.650391,236900.0,74.94377828050747,86.71859972140373,75.19926549213157,11.51933422927216,10121.820800725,134.86058791359108,1.0,0.2142857142857142,1674.7542596802925
2017-10-31,10364.900391,10367.700195,10323.950195,10335.299805,10335.299805,232600.0,69.58187625351508,85.14000995945389,77.18767869104515,7.952331268408741,10138.862467408331,100.85142960317532,0.9285714285714286,0.1428571428571428,-186.6695880210175
2017-11-01,10390.349609,10451.650391,10383.049805,10440.5,10440.5,260300.0,76.34497695017254,91.27566392944756,80.00557538890004,11.270088540547505,10158.819970666666,150.81238720271296,1.0,0.0714285714285714,118.83874046542918
2017-11-02,10440.5,10453.0,10412.549805,10423.799805,10423.799805,201500.0,73.54933305364298,93.71629877067426,82.74795336097172,10.968345409702536,10177.629964166666,133.3027620246755,1.0,0.0714285714285714,213.37441102526645
2017-11-03,10461.549805,10461.700195,10403.599609,10452.5,10452.5,199900.0,75.22816617737686,96.83762557902264,85.56607959631503,11.271545982707607,10195.549951133336,123.81484640082142,1.0,0.0714285714285714,209.50055598980023
2017-11-04,10451.616536666666,10471.283528333332,10406.983072666668,10452.266601666666,10452.266601666666,197800.0,75.18637278520154,98.16004590804732,88.08501000227758,10.075035905769738,10214.335498022225,113.66841999348036,1.0,0.0714285714285714,-23.33898552226988
2017-11-05,10441.683268333334,10480.866861666664,10410.366536333331,10452.033203333334,10452.033203333334,195700.0,75.1414164182291,98.0581324243576,90.07972136862703,7.978411055730561,10230.079931633334,104.94609478896768,1.0,0.0714285714285714,-91.08030324589933
2017-11-06,10431.75,10490.450195,10413.75,10451.799805,10451.799805,193600.0,75.09306195456159,96.84156428896132,91.43213707750348,5.409427211457839,10245.716031911112,98.13306114093956,1.0,0.0714285714285714,-829.0282237272052
2017-11-07,10477.150391,10485.75,10340.799805,10350.150391,10350.150391,286900.0,57.683106909767616,86.70497082124712,90.48667747068497,-3.781706649437851,10257.863265,51.73687727348943,0.9285714285714286,0.0714285714285714,1279.735896680922
2017-11-08,10361.950195,10384.25,10285.5,10303.150391,10303.150391,274500.0,51.71308474952872,74.03828941768916,87.19692649618756,-13.1586370784984,10268.343278033331,-4.813152234470902,0.8571428571428571,0.0714285714285714,-329.1929877566467
2017-11-09,10358.650391,10368.450195,10266.950195,10308.950195,10308.950195,240200.0,52.36821000809677,63.73171527962222,82.50380052470932,-18.77208524508709,10278.076611366669,-21.13625831308524,0.7857142857142857,1.0,-345.30782503215954
2017-11-10,10304.349609,10344.950195,10254.099609,10321.75,10321.75,279400.0,53.856143402100926,55.94856161090684,77.19267693906,-21.24411532815316,10289.308284533334,-38.69115055999467,0.7142857142857143,1.0,1760.5969031386492
2017-11-11,10310.233072666668,10341.350260333333,10241.483072666668,10289.483398333334,10289.483398333334,256366.66666666663,49.645923858341135,46.64592059351526,71.08325591269454,-24.437335319179283,10295.744384777778,-66.82272517555471,0.6428571428571429,1.0,983.470742414128
2017-11-12,10316.116536333331,10337.750325666666,10228.866536333331,10257.216796666666,10257.216796666666,233333.3333333333,45.790848543870176,36.25838564423793,64.11821823766593,-27.859832593428,10298.736604833332,-97.29360411715308,0.5714285714285714,1.0,-171.14884688967862
2017-11-13,10322.0,10334.150391,10216.25,10224.950195,10224.950195,210300.0,42.25711501622732,25.13883334226739,56.322284289735066,-31.18345094746768,10299.948833566665,-124.19654348370752,0.5,1.0,-300.1988471143399
2017-11-14,10223.400391,10248.0,10175.549805,10186.599609,10186.599609,305000.0,38.4582959997593,13.087795872979768,47.67533605626801,-34.58754018328824,10299.1782715,-175.60937320973,0.4285714285714285,1.0,987.5046939049453
2017-11-15,10171.950195,10175.450195,10094.0,10118.049805,10118.049805,207400.0,32.784917579670605,-1.9604462289244111,37.74813317163506,-39.70857940055947,10295.418278033334,-217.60087010271252,0.3571428571428571,1.0,340.1858179383383
2017-11-16,10152.900391,10232.25,10139.200195,10214.75,10214.75,182600.0,45.09056587824965,-6.027833662841658,28.99290704754979,-35.02074071039145,10294.761604866666,-128.68343864729243,0.2857142857142857,0.9285714285714286,-402.6888116329603
2017-11-17,10324.549805,10343.599609,10268.049805,10283.599609,10283.599609,203300.0,51.849761522552896,-3.662743303371826,22.461757428620025,-26.12450073199185,10297.186604866669,-32.039395174591604,0.2142857142857142,0.8571428571428571,509.4720064321111
2017-11-18,10312.099935,10332.349609,10265.866536666666,10288.649739333334,10288.649739333334,184600.0,52.31345363790695,-1.365809260381866,17.696232679654916,-19.06204194003678,10301.923269344445,-31.65075840917825,0.1428571428571428,0.7857142857142857,104.67705324451465
2017-11-19,10299.650065,10321.099609,10263.683268333334,10293.699869666669,10293.699869666669,165900.0,52.80292918229289,0.8515936715757562,14.32729842444318,-13.475704752867424,10306.509106466669,-31.14258216739966,0.0714285714285714,0.7142857142857143,256.6064032852926
2017-11-20,10287.200195,10309.849609,10261.5,10298.75,10298.75,147200.0,53.31894201414108,2.981457444629996,12.058126750985071,-9.076669306355075,10310.944116233331,-31.144447346208384,0.0714285714285714,0.6428571428571429,212.41331862328093
2017-11-21,10329.25,10358.700195,10315.049805,10326.900391,10326.900391,186100.0,56.19399362909233,6.858973190479446,11.01829476405364,-4.159321573574195,10315.998307333331,12.343344957311002,0.0714285714285714,0.5714285714285714,342.13754530506293
2017-11-22,10350.799805,10368.700195,10309.549805,10342.299805,10342.299805,157600.0,57.72777858220131,11.0457200632718,11.023779829277007,0.0219402339947922,10321.2466472,24.88736894345515,1.0,0.5,342.5110602544989
2017-11-23,10358.450195,10374.299805,10307.299805,10348.75,10348.75,153000.0,58.38503327475885,14.713988586887352,11.761822159894926,2.952166426992428,10325.948307366669,36.28356370020321,1.0,0.4285714285714285,914.3919100456279
2017-11-24,10366.799805,10404.5,10362.25,10389.700195,10389.700195,129200.0,62.38376079429431,20.683709327497127,13.546200713487936,7.137508614009191,10329.0933269,92.09156818340814,1.0,0.3571428571428571,557.1971271241724
2017-11-25,10364.883138333336,10405.383463666669,10354.900065,10392.983398333334,10392.983398333334,133433.33333333334,62.69327873793251,25.386707676278093,15.914303295231631,9.47240438104646,10330.732780011112,100.60008421366452,1.0,0.2857142857142857,2.234303096540308
2017-11-26,10362.966471666668,10406.266927333332,10347.55013,10396.266601666666,10396.266601666666,137666.66666666666,63.0209593762492,29.043692321009075,18.540182155293284,10.503510165715792,10333.1733399,110.8715291995536,1.0,0.2142857142857142,6.232574266413415
2017-11-27,10361.049805,10407.150391,10340.200195,10399.549805,10399.549805,141900.0,63.36746900542259,31.839500944499378,21.20004676798203,10.639454176517347,10335.272222277776,111.23103263679668,1.0,0.1428571428571428,2782.7402220238514
2017-11-28,10387.900391,10409.549805,10355.200195,10370.25,10370.25,196000.0,58.13232099967432,31.331427649083707,23.226323465178545,8.105104183905162,10335.943326866667,96.68051452838716,1.0,0.0714285714285714,456.7652608306279
2017-11-29,10376.650391,10392.950195,10345.900391,10361.299805,10361.299805,152500.0,56.59421214411197,29.86277856302695,24.55361475775621,5.309163805270739,10335.864974,74.40288479515556,0.9285714285714286,0.0714285714285714,1037.9428301322675
2017-11-30,10332.700195,10332.700195,10211.25,10226.549805,10226.549805,342500.0,39.60425680513307,17.629167190711087,23.16872501646295,-5.539557825751864,10332.239974,-56.31721689550504,0.8571428571428571,1.0,4404.715769336938
2017-12-01,10263.700195,10272.700195,10108.549805,10121.799805,10121.799805,143400.0,31.64993755685977,-0.5077453430749301,18.43343032119945,-18.941175664274382,10321.616634166669,-141.02413161081165,0.7857142857142857,1.0,1094.6870531799918
2017-12-02,10234.150065,10241.533528333332,10104.266601666666,10123.783203333334,10123.783203333334,145133.33333333334,31.92872015507622,-14.5535559598502,11.836032370202425,-26.389588330052625,10311.616080777778,-133.0423150765995,0.7142857142857143,1.0,-132.54397105686098
2017-12-03,10204.599935,10210.366861666664,10099.983398333334,10125.766601666666,10125.766601666666,146866.66666666666,32.22641539163946,-25.23403000575672,4.422019270381228,-29.65604927613795,10300.7249675,-125.27062524769944,0.6428571428571429,1.0,2739.3838235762973
2017-12-04,10175.049805,10179.200195,10095.700195,10127.75,10127.75,148600.0,32.54411195497133,-33.15613667479556,-3.093612425206701,-30.06252424958886,10289.907747444444,-124.641691801735,0.5714285714285714,1.0,-1107.5186739115097
2017-12-05,10118.25,10147.950195,10069.099609,10118.25,10118.25,155500.0,31.775783922542843,-39.74252232632352,-10.423394800651147,-29.31912752567238,10278.781640666666,-140.72086139970492,0.5,1.0,233.05516853908844
2017-12-06,10088.799805,10104.200195,10033.349609,10044.099609,10044.099609,166100.0,26.514090789556,-50.36265311977331,-18.41124680903888,-31.95140631073443,10265.191634133333,-160.07308309437423,0.4285714285714285,1.0,1758.719507500063
2017-12-07,10063.450195,10182.650391,10061.900391,10166.700195,10166.700195,166200.0,43.24730932145437,-48.33269828581069,-24.39553731090352,-23.93716097490717,10259.0766276,-89.64591066881333,0.3571428571428571,0.9285714285714286,1166.1295429415225
2017-12-08,10198.450195,10270.849609,10195.25,10265.650391,10265.650391,200000.0,52.623873973673255,-38.30063734367468,-27.17655739423333,-11.124079949441349,10257.8266276,-14.325396782885202,0.2857142857142857,0.8571428571428571,108.3124052787107
2017-12-09,10235.80013,10290.299804333334,10224.183268333334,10284.516927333332,10284.516927333332,182466.66666666663,54.17836451211075,-28.49974002237832,-27.44119392570698,-1.0585460966713391,10257.012185344443,2.0399750499872,0.2142857142857142,0.7857142857142857,1747.071009692513
2017-12-10,10273.150065,10309.749999666668,10253.116536666666,10303.383463666669,10303.383463666669,164933.33333333334,55.74224166198027,-18.991614153208506,-25.75127794134905,6.75966378814055,10256.399967466668,17.71616205798105,0.1428571428571428,0.7142857142857143,1906.9433713327835
2017-12-11,10310.5,10329.200195,10282.049805,10322.25,10322.25,147400.0,57.31126713748575,-9.82119318724108,-22.56526094549382,12.74406775825274,10257.492187522224,34.490079273541426,0.0714285714285714,0.6428571428571429,-429.0412040884909
2017-12-12,10324.900391,10326.099609,10230.200195,10240.150391,10240.150391,175100.0,49.14612968317397,-9.07212984259786,-19.866634694399043,10.794504851801182,10256.923307333334,5.111484383015001,0.0714285714285714,0.5714285714285714,160.54524961593438
2017-12-13,10236.599609,10296.549805,10169.849609,10192.950195,10192.950195,181600.0,45.16241654298543,-12.146267653211908,-18.32256127219353,6.176293618981624,10255.856640666669,-24.25570485042496,0.0714285714285714,0.5,156.45817209292582
2017-12-14,10229.299805,10276.099609,10141.549805,10252.099609,10252.099609,154300.0,50.569746837526885,-9.698874509360394,-16.59782390714497,6.898949397784577,10258.039974,-16.586244477856336,0.7857142857142857,0.4285714285714285,604.8954295226325
2017-12-15,10345.650391,10373.099609,10319.650391,10333.25,10333.25,255100.0,56.85546919309092,-1.1986045450721576,-13.51798001689933,12.319375471827172,10265.213313833334,81.00474014621972,1.0,0.3571428571428571,426.4432851040932
2017-12-16,10318.133463666669,10396.583007666668,10238.033529,10351.75,10351.75,246866.66666666663,58.16164826509263,6.950311379196137,-9.424321718719709,16.374633097915844,10269.7799805,74.73906918423671,1.0,0.2857142857142857,483.60848245191045
2017-12-17,10290.616536333331,10420.066406333332,10156.416667,10370.25,10370.25,238633.3333333333,59.482647935134906,14.731103779407931,-4.593236601193334,19.324340380601264,10272.668326866667,69.08765546249941,1.0,0.2142857142857142,-210.60972869576983
2017-12-18,10263.099609,10443.549805,10074.799805,10388.75,10388.75,230400.0,60.81504058156272,22.134828178936004,0.7523763706784123,21.382451808257592,10276.005002222222,63.75338430063713,1.0,0.1428571428571428,236.65276335101376
2017-12-19,10414.799805,10472.200195,10406.0,10463.200195,10463.200195,169100.0,65.702985306518,33.621394701171084,7.326180052366209,26.29521464880488,10281.655013066666,182.64163076803715,1.0,0.0714285714285714,343.8687173425391
2017-12-20,10494.400391,10494.450195,10437.150391,10444.200195,10444.200195,175200.0,63.52515002678158,40.722199870951954,14.005384028754724,26.716815842197228,10286.5033529,163.98343614534605,1.0,0.0714285714285714,-3519.3090085905046
2017-12-21,10473.950195,10473.950195,10426.900391,10440.299805,10440.299805,151900.0,63.06303096496293,45.51031596915527,20.306370426397905,25.203945542757367,10290.283333366668,136.807707015871,0.9285714285714286,0.7857142857142857,563.1294105425228
2017-12-22,10457.299805,10501.099609,10448.25,10493.0,10493.0,138800.0,66.59861769454791,52.94656218124874,26.834408785294208,26.11215339595453,10295.3066732,142.274720081353,1.0,0.7142857142857143,4441.546420979844
2017-12-23,10471.049805,10512.1872555,10455.67504875,10502.625,10502.625,143000.0,67.2158342631607,58.93700812164207,33.25492865880025,25.682079462841813,10300.435839866666,132.7754661282915,1.0,0.6428571428571429,2881.174078743858
2017-12-24,10484.799805,10523.274902,10463.1000975,10512.25,10512.25,147200.0,67.85551647058435,63.72644510074315,39.34923195192452,24.37721314881864,10304.520833366669,124.82534419601404,1.0,0.5714285714285714,217.21240837916784
2017-12-25,10498.549805,10534.3625485,10470.52514625,10521.875,10521.875,151400.0,68.51706249693139,67.52034727039063,44.98345501912028,22.536892251270352,10308.817220088888,115.80471119375966,1.0,0.5,3931.92074599864
